price,zipcode
658500,98103
658500,98199
658588,98027
658600,98117
659000,98005
659000,98019
659000,98040
659000,98072
659000,98075
659000,98075
659000,98102
659000,98107
659000,98122
659000,98125
659500,98006
659500,98115
659950,98028
659950,98059
659950,98059
659950,98119
659950,98133
660000,98005
660000,98005
660000,98006
660000,98006
660000,98007
660000,98008
660000,98011
660000,98011
660000,98014
660000,98029
660000,98029
660000,98029
660000,98033
660000,98033
660000,98033
660000,98034
660000,98038
660000,98052
660000,98053
660000,98053
660000,98065
660000,98074
660000,98074
660000,98074
660000,98074
660000,98075
660000,98075
660000,98077
660000,98102
660000,98103
660000,98103
660000,98103
660000,98103
660000,98103
660000,98103
660000,98105
660000,98109
660000,98115
660000,98115
660000,98115
660000,98116
660000,98116
660000,98117
660000,98117
660000,98117
660000,98122
660000,98122
660000,98122
660000,98136
660000,98155
660000,98177
660000,98177
660500,98027
660500,98144
661000,98027
661000,98033
661000,98052
661000,98052
661000,98052
661000,98072
661000,98126
661000,98199
661254,98116
661500,98052
662000,98052
662500,98007
662500,98008
662500,98103
662700,98118
662990,98116
663000,98029
663000,98070
663000,98075
663000,98075
663000,98117
663500,98115
664000,98006
664000,98033
664000,98052
664000,98074
664000,98105
664000,98118
664500,98011
664950,98102
664950,98178
665000,98006
665000,98006
665000,98007
665000,98008
665000,98008
665000,98010
665000,98027
665000,98027
665000,98033
665000,98038
665000,98045
665000,98045
665000,98052
665000,98053
665000,98056
665000,98059
665000,98059
665000,98070
665000,98072
665000,98072
665000,98074
665000,98074
665000,98074
665000,98075
665000,98075
665000,98077
665000,98103
665000,98103
665000,98105
665000,98105
665000,98107
665000,98115
665000,98115
665000,98115
665000,98118
665000,98118
665000,98119
665000,98122
665000,98122
665000,98126
665000,98136
665000,98144
665000,98144
665000,98155
665000,98177
665000,98177
665000,98199
665900,98146
666000,98052
666000,98053
666000,98144
666500,98074
666570,98118
667000,98008
667000,98022
667000,98052
667000,98092
667000,98103
667000,98105
667000,98107
667000,98112
667000,98117
667400,98072
667500,98004
667500,98115
667500,98115
667500,98116
667750,98105
668000,98027
668000,98075
668500,98006
668500,98074
668750,98177
669000,98053
669000,98077
669000,98112
669000,98118
669000,98166
669500,98117
669888,98059
669950,98027
669950,98034
669950,98074
670000,98008
670000,98008
670000,98008
670000,98027
670000,98029
670000,98033
670000,98033
670000,98033
670000,98033
670000,98034
670000,98040
670000,98052
670000,98052
670000,98052
670000,98056
670000,98065
670000,98074
670000,98075
670000,98102
670000,98102
670000,98103
670000,98103
670000,98105
670000,98105
670000,98107
670000,98116
670000,98119
670000,98122
670000,98122
670000,98136
670000,98136
670000,98144
670000,98155
670000,98177
670500,98102
670950,98107
671000,98115
671000,98199
671300,98053
671500,98006
671500,98103
671500,98105
672000,98004
672000,98029
672000,98053
672000,98103
672000,98117
672324,98105
672500,98065
672500,98074
672500,98074
672500,98075
672500,98116
672500,98117
672500,98199
672600,98116
672800,98074
673000,98006
673000,98029
673000,98116
673000,98166
673200,98053
674000,98008
674000,98052
674000,98115
674000,98125
674250,98072
674600,98103
674725,98029
674750,98075
674950,98027
674950,98038
675000,98005
675000,98005
675000,98005
675000,98006
675000,98006
675000,98006
675000,98008
675000,98010
675000,98027
675000,98029
675000,98029
675000,98029
675000,98033
675000,98033
675000,98033
675000,98033
675000,98033
675000,98033
675000,98034
675000,98052
675000,98052
675000,98052
675000,98052
675000,98052
675000,98052
675000,98052
675000,98052
675000,98053
675000,98059
675000,98065
675000,98065
675000,98072
675000,98074
675000,98074
675000,98074
675000,98074
675000,98074
675000,98074
675000,98075
675000,98075
675000,98092
675000,98102
675000,98103
675000,98105
675000,98105
675000,98107
675000,98107
675000,98107
675000,98109
675000,98109
675000,98112
675000,98112
675000,98112
675000,98116
675000,98116
675000,98117
675000,98118
675000,98122
675000,98125
675000,98126
675000,98136
675000,98136
675000,98144
675000,98144
675000,98146
675000,98155
675000,98166
675000,98177
675000,98177
675000,98177
675000,98199
675500,98005
675750,98029
675900,98059
676000,98045
676000,98074
676000,98117
676000,98199
676101,98115
676500,98122
677000,98034
677000,98103
677000,98144
677100,98074
677500,98040
677500,98116
677790,98117
677900,98052
677915,98119
678000,98008
678000,98033
678000,98052
678000,98074
678100,98116
678500,98058
678500,98103
678500,98136
678700,98033
678940,98115
679000,98010
679000,98029
679000,98038
679000,98052
679000,98056
679000,98103
679000,98105
679000,98115
679900,98116
679950,98059
679950,98075
679950,98133
679975,98065
679990,98133
680000,98004
680000,98005
680000,98005
680000,98005
680000,98006
680000,98027
680000,98027
680000,98028
680000,98029
680000,98029
680000,98031
680000,98033
680000,98040
680000,98052
680000,98052
680000,98052
680000,98053
680000,98058
680000,98072
680000,98072
680000,98072
680000,98075
680000,98075
680000,98075
680000,98075
680000,98075
680000,98077
680000,98077
680000,98103
680000,98103
680000,98103
680000,98105
680000,98109
680000,98112
680000,98112
680000,98115
680000,98115
680000,98116
680000,98117
680000,98118
680000,98122
680000,98133
680000,98136
680000,98136
680000,98144
680000,98146
680000,98155
680000,98177
680000,98177
680000,98199
680000,98199
680000,98199
680200,98103
681000,98006
681000,98065
681000,98118
681500,98008
681716,98056
682000,98053
682000,98059
682000,98072
682000,98075
682000,98075
682000,98077
682000,98105
682000,98109
682000,98122
682500,98155
683000,98027
683000,98052
683000,98112
683500,98119
684000,98052
684000,98059
684680,98052
685000,98004
685000,98006
685000,98007
685000,98008
685000,98024
685000,98027
685000,98027
685000,98029
685000,98033
685000,98040
685000,98040
685000,98040
685000,98042
685000,98052
685000,98052
685000,98053
685000,98053
685000,98065
685000,98074
685000,98074
685000,98077
685000,98103
685000,98103
685000,98105
685000,98107
685000,98112
685000,98115
685000,98116
685000,98117
685000,98119
685000,98122
685000,98122
685000,98122
685000,98125
685000,98136
685000,98136
685000,98144
685000,98155
685000,98155
685000,98166
685000,98166
685000,98177
685000,98177
685000,98199
685100,98074
685530,98014
685650,98005
685900,98117
686000,98006
686000,98075
686000,98177
686500,98105
687000,98022
687000,98033
687015,98119
687500,98033
687500,98033
687500,98075
687500,98117
687500,98122
687500,98125
688000,98045
688000,98065
688000,98074
688000,98125
688000,98136
688000,98144
688100,98052
688500,98103
688888,98027
689000,98006
689000,98006
689000,98029
689000,98052
689000,98065
689000,98075
689000,98125
689000,98136
689000,98146
689000,98155
689500,98029
689800,98133
689800,98199
689888,98122
689900,98027
689950,98125
690000,98006
690000,98029
690000,98029
690000,98029
690000,98029
690000,98029
690000,98029
690000,98029
690000,98029
690000,98034
690000,98040
690000,98052
690000,98052
690000,98053
690000,98059
690000,98065
690000,98072
690000,98074
690000,98074
690000,98075
690000,98102
690000,98102
690000,98102
690000,98103
690000,98103
690000,98103
690000,98112
690000,98112
690000,98112
690000,98115
690000,98115
690000,98115
690000,98116
690000,98117
690000,98117
690000,98117
690000,98118
690000,98122
690000,98125
690000,98126
690000,98136
690000,98136
690000,98144
690000,98199
690500,98112
690500,98155
690700,98059
691000,98033
691000,98074
691000,98119
691100,98006
691500,98115
692000,98070
692000,98074
692500,98028
692500,98034
692500,98065
692500,98075
692500,98077
693000,98006
693000,98040
693000,98052
693000,98052
693000,98075
694000,98053
695000,98004
695000,98004
695000,98006
695000,98027
695000,98027
695000,98027
695000,98028
695000,98029
695000,98029
695000,98052
695000,98053
695000,98053
695000,98065
695000,98065
695000,98065
695000,98065
695000,98070
695000,98074
695000,98074
695000,98074
695000,98074
695000,98075
695000,98075
695000,98075
695000,98077
695000,98103
695000,98103
695000,98103
695000,98112
695000,98117
695000,98117
695000,98117
695000,98136
695000,98144
695000,98177
695500,98052
696000,98008
696000,98045
696000,98115
696000,98199
696500,98077
696500,98103
696950,98117
697000,98052
697000,98074
697000,98075
697000,98077
697000,98115
697000,98117
698000,98033
698000,98033
698000,98033
698000,98040
698000,98052
698000,98056
698000,98074
698000,98075
698000,98103
699000,98005
699000,98008
699000,98011
699000,98027
699000,98033
699000,98038
699000,98040
699000,98052
699000,98053
699000,98072
699000,98107
699000,98115
699000,98118
699000,98125
699000,98177
699000,98199
699188,98065
699800,98053
699850,98075
699900,98006
699900,98008
699900,98075
699950,98029
699950,98053
699950,98075
699950,98077
699950,98125
699950,98136
699950,98166
699999,98112
699999,98112
700000,98004
700000,98005
700000,98005
700000,98006
700000,98008
700000,98008
700000,98010
700000,98010
700000,98022
700000,98024
700000,98028
700000,98029
700000,98029
700000,98029
700000,98033
700000,98033
700000,98038
700000,98038
700000,98052
700000,98052
700000,98052
700000,98052
700000,98052
700000,98053
700000,98053
700000,98053
700000,98065
700000,98065
700000,98065
700000,98070
700000,98072
700000,98074
700000,98074
700000,98075
700000,98075
700000,98075
700000,98075
700000,98075
700000,98077
700000,98102
700000,98103
700000,98103
700000,98103
700000,98103
700000,98103
700000,98103
700000,98103
700000,98103
700000,98105
700000,98105
700000,98107
700000,98109
700000,98109
700000,98109
700000,98112
700000,98112
700000,98115
700000,98115
700000,98115
700000,98117
700000,98117
700000,98117
700000,98117
700000,98119
700000,98119
700000,98122
700000,98122
700000,98125
700000,98125
700000,98126
700000,98133
700000,98133
700000,98136
700000,98136
700000,98136
700000,98144
700000,98144
700000,98144
700000,98146
700000,98146
700000,98155
700000,98166
700000,98177
700000,98177
700000,98178
700000,98178
700000,98199
700000,98199
700000,98199
700180,98115
700500,98072
701000,98059
701000,98065
701000,98118
702000,98033
702000,98053
702000,98053
702000,98053
702000,98074
702500,98103
703000,98116
703011,98199
703300,98117
703770,98006
704000,98052
704000,98115
704000,98199
704111,98034
704300,98144
705000,98005
705000,98022
705000,98029
705000,98034
705000,98040
705000,98040
705000,98053
705000,98053
705000,98070
705000,98074
705000,98075
705000,98075
705000,98077
705000,98103
705000,98103
705000,98103
705000,98103
705000,98106
705000,98107
705000,98107
705000,98109
705000,98115
705000,98115
705000,98116
705000,98118
705000,98119
705000,98136
705000,98177
705000,98199
705380,98029
705640,98033
706000,98033
706000,98053
706000,98059
706000,98105
706000,98188
707000,98006
707000,98006
707000,98075
707000,98109
707000,98188
707000,98199
707500,98107
707500,98109
707900,98115
708000,98034
708000,98052
708000,98075
708000,98199
709000,98103
709000,98117
709000,98118
709000,98177
709050,98125
709950,98065
710000,98005
710000,98005
710000,98005
710000,98006
710000,98006
710000,98006
710000,98006
710000,98024
710000,98027
710000,98027
710000,98029
710000,98033
710000,98033
710000,98038
710000,98040
710000,98052
710000,98053
710000,98056
710000,98059
710000,98065
710000,98074
710000,98075
710000,98075
710000,98103
710000,98105
710000,98109
710000,98109
710000,98112
710000,98115
710000,98115
710000,98116
710000,98117
710000,98119
710000,98119
710000,98122
710000,98125
710000,98136
710000,98166
710000,98177
710000,98199
710000,98199
710200,98109
710500,98107
710800,98077
711000,98029
711000,98040
711000,98052
711000,98116
711600,98007
711777,98116
711800,98006
712000,98010
712000,98052
712000,98072
712000,98074
712000,98075
712000,98075
712000,98103
712000,98117
712198,98052
712500,98004
712500,98103
712500,98105
712500,98118
713000,98007
713000,98027
713000,98053
713000,98118
713250,98040
713400,98040
713414,98126
713500,98006
713500,98112
713900,98038
714000,98008
714000,98052
715000,98006
715000,98011
715000,98027
715000,98029
715000,98029
715000,98040
715000,98040
715000,98052
715000,98052
715000,98053
715000,98053
715000,98053
715000,98053
715000,98053
715000,98053
715000,98065
715000,98074
715000,98074
715000,98074
715000,98074
715000,98075
715000,98075
715000,98103
715000,98103
715000,98103
715000,98107
715000,98112
715000,98116
715000,98117
715000,98117
715000,98118
715000,98118
715000,98122
715000,98125
715000,98126
715000,98126
715000,98136
715000,98177
715000,98199
715500,98117
716000,98029
716000,98052
716000,98103
716000,98109
716000,98119
716100,98103
716125,98033
716500,98027
716500,98058
716500,98075
716500,98105
716528,98115
717000,98029
717000,98052
717000,98052
717000,98117
717000,98117
717500,98052
717500,98199
717550,98052
718000,98006
718000,98033
718000,98045
718000,98056
718000,98105
718000,98125
718000,98125
718000,98144
718500,98033
718500,98112
718500,98118
719000,98006
719000,98006
719000,98052
719000,98115
719000,98115
719000,98116
719000,98118
719000,98199
719521,98006
719950,98056
719950,98117
720000,98004
720000,98004
720000,98005
720000,98006
720000,98006
720000,98008
720000,98010
720000,98011
720000,98014
720000,98024
720000,98029
720000,98033
720000,98033
720000,98034
720000,98052
720000,98053
720000,98056
720000,98065
720000,98072
720000,98074
720000,98074
720000,98074
720000,98075
720000,98075
720000,98102
720000,98103
720000,98103
720000,98103
720000,98103
720000,98103
720000,98105
720000,98116
720000,98117
720000,98122
720000,98136
720000,98136
720000,98146
720000,98166
720001,98103
720168,98117
720500,98053
721000,98052
721000,98112
721000,98115
721000,98116
721000,98117
721500,98024
722000,98075
722000,98133
722080,98074
722500,98007
722500,98074
722500,98117
722500,98177
722800,98074
723000,98004
723000,98006
723000,98029
723000,98065
723000,98116
724000,98117
724500,98075
724800,98112
724950,98045
724950,98107
724950,98116
724950,98117
725000,98004
725000,98004
725000,98004
725000,98004
725000,98005
725000,98006
725000,98007
725000,98007
725000,98007
725000,98027
725000,98027
725000,98027
725000,98027
725000,98029
725000,98033
725000,98033
725000,98033
725000,98033
725000,98038
725000,98040
725000,98042
725000,98052
725000,98052
725000,98052
725000,98052
725000,98052
725000,98056
725000,98059
725000,98059
725000,98059
725000,98065
725000,98074
725000,98074
725000,98075
725000,98075
725000,98077
725000,98077
725000,98077
725000,98092
725000,98103
725000,98103
725000,98103
725000,98103
725000,98105
725000,98107
725000,98109
725000,98112
725000,98115
725000,98115
725000,98115
725000,98115
725000,98116
725000,98116
725000,98116
725000,98116
725000,98117
725000,98118
725000,98136
725000,98144
725000,98146
725000,98155
725000,98199
725126,98059
725500,98053
725786,98075
725995,98065
726000,98005
726000,98075
726000,98107
726500,98117
726888,98075
727000,98075
727000,98112
727000,98119
727160,98117
727500,98004
727500,98116
728000,98038
728000,98052
728000,98075
728000,98112
728050,98053
728725,98029
728935,98006
729000,98006
729000,98029
729000,98038
729000,98052
729000,98052
729000,98056
729000,98070
729000,98102
729000,98177
729032,98005
729500,98116
729950,98065
729953,98133
729999,98118
729999,98122
730000,98004
730000,98004
730000,98005
730000,98006
730000,98006
730000,98007
730000,98011
730000,98033
730000,98033
730000,98034
730000,98052
730000,98053
730000,98056
730000,98065
730000,98065
730000,98070
730000,98072
730000,98072
730000,98074
730000,98075
730000,98075
730000,98077
730000,98077
730000,98103
730000,98105
730000,98105
730000,98107
730000,98115
730000,98116
730000,98122
730000,98122
730000,98125
730000,98199
730000,98199
730001,98117
730100,98027
731000,98052
731000,98075
731100,98136
731500,98053
731688,98052
731781,98052
732000,98006
732000,98007
732000,98107
732000,98117
732000,98126
732350,98052
732500,98052
732600,98005
733000,98052
733000,98052
733000,98075
733000,98105
733000,98107
733000,98115
733000,98199
733500,98122
734000,98023
734000,98042
734000,98077
734000,98103
734000,98117
734000,98133
734200,98107
734500,98052
734950,98092
734990,98053
735000,98004
735000,98005
735000,98007
735000,98011
735000,98027
735000,98027
735000,98028
735000,98029
735000,98029
735000,98052
735000,98052
735000,98053
735000,98074
735000,98075
735000,98075
735000,98075
735000,98105
735000,98112
735000,98115
735000,98115
735000,98115
735000,98117
735000,98117
735000,98118
735000,98118
735000,98118
735000,98119
735000,98144
735000,98198
735000,98199
736000,98006
736000,98052
736000,98109
736000,98109
736500,98059
736500,98199
737000,98052
737000,98053
737500,98053
737500,98115
738000,98052
738000,98052
738000,98103
738000,98115
738000,98116
738000,98166
738500,98053
738515,98011
738950,98005
739000,98006
739000,98014
739000,98029
739000,98033
739000,98052
739000,98052
739000,98053
739000,98056
739000,98112
739000,98115
739000,98122
739000,98144
739375,98112
739500,98042
739888,98075
739900,98052
739900,98075
739999,98075
740000,98003
740000,98005
740000,98005
740000,98006
740000,98006
740000,98008
740000,98008
740000,98010
740000,98024
740000,98027
740000,98028
740000,98029
740000,98029
740000,98034
740000,98034
740000,98040
740000,98052
740000,98052
740000,98052
740000,98053
740000,98053
740000,98053
740000,98056
740000,98075
740000,98077
740000,98102
740000,98109
740000,98109
740000,98115
740000,98115
740000,98115
740000,98115
740000,98117
740000,98118
740000,98119
740000,98119
740000,98122
740000,98125
740000,98125
740000,98136
740000,98199
740500,98117
741000,98040
741500,98053
742000,98075
742000,98122
742500,98029
742500,98117
742500,98122
743000,98040
743000,98053
743700,98053
744000,98006
744000,98033
744000,98052
744000,98075
744000,98136
744500,98005
745000,98004
745000,98004
745000,98005
745000,98005
745000,98006
745000,98027
745000,98045
745000,98052
745000,98053
745000,98056
745000,98059
745000,98074
745000,98075
745000,98075
745000,98075
745000,98075
745000,98103
745000,98116
745000,98116
745000,98126
745641,98052
746000,98004
746000,98006
746000,98008
746000,98052
746300,98136
746500,98074
747000,98103
747000,98112
747000,98115
747450,98122
747500,98028
747500,98059
748000,98033
748000,98034
748000,98052
748000,98103
749000,98006
749000,98007
749000,98008
749000,98033
749000,98052
749000,98075
749000,98116
749000,98117
749000,98144
749400,98052
749500,98052
749500,98103
749700,98059
749950,98008
749950,98027
749950,98034
749950,98053
749950,98072
749950,98074
749950,98077
749950,98116
749950,98119
749950,98122
749950,98177
749995,98011
749999,98006
750000,98004
750000,98004
750000,98006
750000,98006
750000,98006
750000,98006
750000,98008
750000,98008
750000,98008
750000,98008
750000,98019
750000,98022
750000,98024
750000,98027
750000,98029
750000,98033
750000,98033
750000,98033
750000,98034
750000,98034
750000,98040
750000,98040
750000,98045
750000,98052
750000,98052
750000,98052
750000,98052
750000,98052
750000,98052
750000,98053
750000,98053
750000,98053
750000,98053
750000,98056
750000,98056
750000,98059
750000,98070
750000,98074
750000,98074
750000,98074
750000,98074
750000,98074
750000,98075
750000,98075
750000,98075
750000,98075
750000,98075
750000,98075
750000,98102
750000,98103
750000,98103
750000,98105
750000,98107
750000,98107
750000,98112
750000,98112
750000,98115
750000,98115
750000,98115
750000,98115
750000,98115
750000,98116
750000,98116
750000,98116
750000,98116
750000,98117
750000,98117
750000,98117
750000,98117
750000,98119
750000,98119
750000,98119
750000,98119
750000,98122
750000,98122
750000,98126
750000,98126
750000,98126
750000,98144
750000,98146
750000,98146
750000,98155
750000,98177
750000,98177
750000,98178
750000,98199
750000,98199
750500,98033
750500,98115
751000,98027
751000,98052
751000,98052
751000,98052
751000,98059
751000,98075
751000,98075
751000,98144
751305,98006
751750,98112
752000,98059
752000,98102
752000,98103
752000,98118
752500,98033
752500,98053
752500,98107
752875,98072
752888,98007
753000,98005
753000,98006
753000,98029
753000,98053
753000,98115
753888,98029
754000,98008
754000,98040
754300,98107
754800,98053
754842,98052
754950,98033
754999,98075
755000,98005
755000,98008
755000,98014
755000,98052
755000,98052
755000,98052
755000,98053
755000,98102
755000,98109
755000,98118
755000,98119
755000,98144
755000,98155
755000,98166
756000,98006
756000,98052
756000,98119
756000,98199
756100,98126
756450,98136
757000,98029
757000,98033
757500,98027
757500,98052
758000,98033
758800,98105
759000,98075
759000,98075
759000,98103
759000,98112
759000,98122
759000,98144
759000,98199
759600,98031
759900,98052
759950,98075
759950,98133
759990,98029
760000,98004
760000,98004
760000,98004
760000,98005
760000,98005
760000,98006
760000,98006
760000,98006
760000,98006
760000,98007
760000,98010
760000,98027
760000,98027
760000,98029
760000,98033
760000,98034
760000,98038
760000,98040
760000,98040
760000,98045
760000,98052
760000,98052
760000,98052
760000,98052
760000,98052
760000,98053
760000,98059
760000,98065
760000,98072
760000,98075
760000,98077
760000,98077
760000,98092
760000,98103
760000,98103
760000,98103
760000,98112
760000,98115
760000,98115
760000,98115
760000,98115
760000,98117
760000,98125
760000,98126
760000,98136
760000,98144
760000,98144
760000,98146
760000,98166
760000,98177
760000,98177
760005,98074
760250,98040
760369,98006
760500,98072
760500,98103
760750,98074
761000,98112
762000,98033
762000,98065
762000,98103
762000,98109
762300,98074
762400,98040
762450,98005
762500,98040
762500,98052
762500,98052
762500,98053
762500,98077
763000,98033
763000,98075
763000,98117
763101,98105
763776,98075
764000,98074
764000,98103
765000,98004
765000,98006
765000,98006
765000,98024
765000,98027
765000,98027
765000,98027
765000,98029
765000,98029
765000,98033
765000,98033
765000,98038
765000,98052
765000,98052
765000,98053
765000,98053
765000,98053
765000,98065
765000,98074
765000,98075
765000,98075
765000,98075
765000,98103
765000,98103
765000,98103
765000,98112
765000,98117
765000,98122
765000,98122
765000,98122
765000,98126
765000,98136
765000,98144
765000,98146
765000,98166
765000,98177
765000,98199
766000,98052
766500,98105
766950,98077
767250,98115
767450,98117
767500,98103
767500,98107
767500,98136
768000,98006
768000,98006
768000,98007
768500,98005
769000,98028
769000,98029
769000,98040
769000,98074
769900,98116
769950,98107
769995,98011
769995,98074
770000,98004
770000,98006
770000,98006
770000,98008
770000,98027
770000,98028
770000,98029
770000,98029
770000,98033
770000,98033
770000,98040
770000,98052
770000,98052
770000,98053
770000,98058
770000,98065
770000,98074
770000,98074
770000,98075
770000,98075
770000,98103
770000,98103
770000,98105
770000,98107
770000,98107
770000,98109
770000,98112
770000,98112
770000,98116
770000,98122
770000,98166
770000,98198
770126,98004
771000,98033
771000,98117
771000,98122
771005,98024
771150,98065
772000,98004
772000,98005
772000,98074
772000,98112
772000,98117
772500,98033
772500,98065
772500,98117
772650,98005
773000,98029
774000,98075
774000,98199
774888,98027
774900,98122
774950,98010
775000,98004
775000,98004
775000,98006
775000,98027
775000,98027
775000,98027
775000,98029
775000,98029
775000,98033
775000,98033
775000,98038
775000,98042
775000,98045
775000,98052
775000,98052
775000,98052
775000,98052
775000,98052
775000,98053
775000,98053
775000,98053
775000,98053
775000,98053
775000,98072
775000,98072
775000,98075
775000,98075
775000,98075
775000,98075
775000,98075
775000,98077
775000,98077
775000,98103
775000,98103
775000,98103
775000,98107
775000,98107
775000,98107
775000,98115
775000,98115
775000,98115
775000,98115
775000,98115
775000,98116
775000,98117
775000,98117
775000,98117
775000,98119
775000,98125
775000,98125
775000,98126
775000,98126
775000,98136
775000,98144
775000,98166
775000,98177
775000,98199
775000,98199
775900,98075
775950,98052
776000,98052
776000,98115
776500,98033
777000,98007
777000,98027
777000,98199
777700,98070
778000,98005
778000,98006
778000,98033
778100,98117
778983,98052
779000,98006
779000,98115
779000,98115
779000,98119
779000,98199
779000,98199
779000,98199
779380,98052
779950,98052
779950,98052
779950,98053
780000,98004
780000,98004
780000,98005
780000,98006
780000,98006
780000,98010
780000,98027
780000,98027
780000,98027
780000,98029
780000,98040
780000,98040
780000,98040
780000,98040
780000,98052
780000,98052
780000,98052
780000,98053
780000,98053
780000,98053
780000,98074
780000,98074
780000,98074
780000,98074
780000,98075
780000,98075
780000,98075
780000,98075
780000,98103
780000,98103
780000,98103
780000,98103
780000,98103
780000,98103
780000,98109
780000,98112
780000,98112
780000,98115
780000,98115
780000,98115
780000,98117
780000,98119
780000,98119
780000,98125
780000,98144
780000,98144
780000,98155
780500,98112
781000,98004
781000,98052
781000,98103
781000,98115
781000,98125
781500,98059
782000,98004
782000,98006
782000,98029
782000,98052
782000,98053
782000,98058
782000,98117
782000,98119
782500,98074
782500,98074
782900,98027
783000,98199
783200,98119
783350,98077
783500,98122
784000,98052
784000,98199
784500,98042
784950,98052
785000,98004
785000,98007
785000,98014
785000,98027
785000,98027
785000,98029
785000,98033
785000,98040
785000,98040
785000,98052
785000,98053
785000,98053
785000,98053
785000,98058
785000,98059
785000,98065
785000,98074
785000,98074
785000,98074
785000,98075
785000,98075
785000,98077
785000,98092
785000,98103
785000,98105
785000,98112
785000,98199
785200,98122
785500,98075
785950,98112
786000,98075
787000,98004
787500,98039
787500,98146
787888,98040
788000,98005
788000,98006
788000,98027
788500,98027
788600,98053
789000,98070
789500,98052
789500,98053
789800,98033
789888,98006
789900,98006
790000,98005
790000,98005
790000,98007
790000,98008
790000,98010
790000,98014
790000,98022
790000,98027
790000,98029
790000,98033
790000,98042
790000,98052
790000,98053
790000,98053
790000,98058
790000,98059
790000,98072
790000,98074
790000,98075
790000,98077
790000,98105
790000,98107
790000,98112
790000,98115
790000,98115
790000,98116
790000,98117
790000,98126
790000,98136
790000,98136
790000,98155
790000,98178
790000,98199
790100,98052
790500,98053
791000,98033
791000,98103
791500,98075
791500,98103
792000,98052
792000,98074
792000,98075
792000,98109
792500,98010
792500,98119
793000,98115
794154,98199
794500,98115
795000,98006
795000,98006
795000,98006
795000,98007
795000,98008
795000,98029
795000,98033
795000,98034
795000,98040
795000,98040
795000,98052
795000,98052
795000,98053
795000,98074
795000,98074
795000,98075
795000,98075
795000,98077
795000,98077
795000,98106
795000,98116
795000,98119
795000,98155
795127,98053
796000,98102
796000,98115
796000,98177
796500,98006
797000,98008
797000,98075
797000,98109
797500,98075
798000,98008
798000,98052
798000,98074
798000,98074
798500,98004
798750,98103
798800,98056
799000,98005
799000,98006
799000,98040
799000,98040
799000,98052
799000,98052
799000,98053
799000,98072
799000,98103
799000,98115
799000,98115
799000,98115
799000,98115
799000,98133
799000,98144
799000,98198
799000,98199
799200,98102
799500,98112
799900,98006
799900,98033
799950,98034
799950,98034
799950,98052
799950,98052
799950,98092
799950,98112
799950,98166
799990,98052
799990,98053
799990,98117
800000,98004
800000,98004
800000,98004
800000,98004
800000,98005
800000,98005
800000,98006
800000,98006
800000,98008
800000,98014
800000,98014
800000,98027
800000,98027
800000,98027
800000,98031
800000,98033
800000,98033
800000,98034
800000,98040
800000,98040
800000,98040
800000,98040
800000,98045
800000,98052
800000,98052
800000,98053
800000,98053
800000,98070
800000,98074
800000,98074
800000,98075
800000,98075
800000,98075
800000,98075
800000,98075
800000,98077
800000,98077
800000,98077
800000,98102
800000,98102
800000,98103
800000,98103
800000,98103
800000,98103
800000,98107
800000,98115
800000,98116
800000,98118
800000,98119
800000,98119
800000,98119
800000,98119
800000,98122
800000,98122
800000,98144
800000,98166
800000,98178
800500,98005
800866,98033
801000,98029
801501,98007
802000,98006
802000,98052
802000,98053
802000,98103
802000,98144
802000,98146
802500,98075
802500,98118
802541,98006
802945,98024
803000,98034
803000,98052
803100,98052
804000,98006
804000,98116
804100,98059
804995,98074
805000,98006
805000,98006
805000,98006
805000,98014
805000,98027
805000,98029
805000,98065
805000,98074
805000,98075
805000,98077
805000,98077
805000,98077
805000,98103
805000,98103
805000,98107
805000,98115
805000,98115
805000,98115
805000,98116
805000,98118
805000,98166
805000,98177
805000,98199
805500,98004
806000,98053
806000,98075
807000,98199
807100,98006
807500,98074
808000,98007
808000,98027
808000,98053
808000,98105
808000,98112
808000,98117
808000,98177
808100,98133
808250,98119
808900,98027
809000,98007
809000,98033
809000,98065
809000,98112
809950,98005
809950,98034
809950,98074
810000,98003
810000,98004
810000,98004
810000,98005
810000,98005
810000,98006
810000,98006
810000,98008
810000,98011
810000,98024
810000,98029
810000,98033
810000,98033
810000,98052
810000,98052
810000,98053
810000,98053
810000,98072
810000,98072
810000,98074
810000,98074
810000,98074
810000,98074
810000,98075
810000,98102
810000,98103
810000,98105
810000,98115
810000,98115
810000,98116
810000,98118
810000,98118
810000,98125
810000,98126
810000,98199
811000,98040
811000,98052
811000,98117
811500,98027
812000,98029
812000,98074
812000,98103
812000,98117
812000,98122
812000,98199
812500,98006
812500,98006
813000,98005
813000,98052
813000,98074
813000,98144
813500,98005
814000,98118
814842,98034
814950,98052
815000,98004
815000,98004
815000,98005
815000,98006
815000,98007
815000,98029
815000,98033
815000,98033
815000,98033
815000,98040
815000,98074
815000,98074
815000,98075
815000,98075
815000,98075
815000,98075
815000,98077
815000,98105
815000,98115
815000,98117
815000,98119
815000,98122
815000,98136
815000,98199
815241,98105
816000,98004
817000,98006
817000,98119
817250,98033
817500,98052
817500,98074
817500,98075
818000,98006
818000,98053
818000,98072
818000,98103
818500,98006
818900,98115
819000,98070
819000,98119
819000,98198
819000,98199
819000,98199
819900,98052
819995,98056
820000,98006
820000,98006
820000,98006
820000,98027
820000,98027
820000,98033
820000,98034
820000,98040
820000,98053
