date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren_period,yr_renovated_dt,date_dt
8/13/2014,518000.0,4,2.5,2560,5672,2.0,0.0,1.0,3,8,2560,0.0,2005,2005.0,98056,47.5222,-122.20100000000001,2190,6788,10.0,2005,2014-08-13
10/31/2014,565000.0,4,2.5,2620,10016,2.0,0.0,0.0,3,8,2620,0.0,1996,1996.0,98056,47.5295,-122.179,2620,10016,19.0,1996,2014-10-31
4/10/2015,445000.0,4,2.5,2760,8558,2.0,0.0,0.0,3,7,2760,0.0,2001,2001.0,98056,47.4802,-122.189,2760,7703,14.0,2001,2015-04-10
7/17/2014,968000.0,5,2.5,2900,9799,1.0,0.0,0.0,3,8,1450,1450.0,1959,1959.0,98004,47.6255,-122.208,2810,9687,56.0,1959,2014-07-17
3/31/2015,725000.0,3,2.0,1820,6324,1.0,0.0,0.0,5,7,910,910.0,1945,1945.0,98115,47.6823,-122.27,1850,6440,70.0,1945,2015-03-31
8/26/2014,315500.0,3,1.75,1870,8400,1.0,0.0,0.0,3,7,990,880.0,1977,1977.0,98058,47.45399999999999,-122.164,1750,8400,38.0,1977,2014-08-26
5/5/2014,487585.0,4,1.75,2010,9211,1.0,0.0,0.0,3,7,1470,540.0,1977,1977.0,98034,47.7206,-122.171,1840,8500,38.0,1977,2014-05-05
3/23/2015,246500.0,2,1.0,940,6000,1.0,0.0,0.0,2,7,940,0.0,1954,1954.0,98148,47.4631,-122.329,1890,8547,61.0,1954,2015-03-23
8/14/2014,819000.0,3,1.75,1850,6000,1.5,0.0,0.0,3,8,1650,200.0,1913,1999.0,98199,47.6528,-122.40100000000001,1540,6000,16.0,1999,2014-08-14
12/18/2014,349900.0,5,2.5,2530,4229,2.0,0.0,0.0,3,7,2530,0.0,2004,2004.0,98038,47.3531,-122.021,2070,4879,11.0,2004,2014-12-18
8/22/2014,267000.0,3,1.0,940,4700,1.0,0.0,0.0,4,6,940,0.0,1942,1942.0,98146,47.5117,-122.37799999999999,1020,5700,73.0,1942,2014-08-22
5/13/2015,480000.0,3,2.25,1820,15000,1.0,0.0,0.0,3,7,1480,340.0,1978,1978.0,98028,47.7401,-122.249,1930,13600,37.0,1978,2015-05-13
9/10/2014,525000.0,2,1.0,1510,3360,1.0,0.0,0.0,3,7,880,630.0,1924,1924.0,98122,47.6135,-122.29700000000001,1330,3360,91.0,1924,2014-09-10
6/25/2014,578000.0,4,2.5,2070,5415,2.0,0.0,0.0,3,8,2070,0.0,1996,1996.0,98029,47.5706,-122.006,2120,5331,19.0,1996,2014-06-25
5/6/2015,345000.0,3,2.5,1380,1547,3.0,0.0,0.0,3,8,1380,0.0,2000,2000.0,98103,47.6908,-122.34100000000001,1380,1465,15.0,2000,2015-05-06
3/26/2015,499000.0,3,1.0,1270,6250,1.0,0.0,0.0,3,7,910,360.0,1955,1955.0,98116,47.5694,-122.397,2000,6250,60.0,1955,2015-03-26
8/26/2014,425000.0,3,1.5,1390,9680,1.0,0.0,0.0,4,7,1390,0.0,1956,1956.0,98008,47.63399999999999,-122.125,1460,10050,59.0,1956,2014-08-26
10/27/2014,268000.0,4,3.0,1840,7510,2.0,0.0,0.0,5,8,1840,0.0,1988,2013.0,98092,47.2595,-122.21799999999999,1650,7957,2.0,2013,2014-10-27
12/4/2014,240000.0,3,1.0,1600,12566,1.0,0.0,0.0,4,7,1600,0.0,1971,1971.0,98045,47.4431,-121.765,1600,10650,44.0,1971,2014-12-04
3/3/2015,147000.0,3,1.5,1480,9606,1.0,0.0,0.0,4,7,1100,380.0,1964,1964.0,98023,47.2978,-122.363,1600,9619,51.0,1964,2015-03-03
3/6/2015,500000.0,4,2.0,2120,7806,1.0,0.0,0.0,4,6,1770,350.0,1949,1949.0,98033,47.6859,-122.166,1560,9920,66.0,1949,2015-03-06
10/28/2014,1010000.0,4,2.75,2940,5400,1.5,0.0,2.0,5,8,1940,1000.0,1910,1910.0,98119,47.6366,-122.369,1970,2008,105.0,1910,2014-10-28
3/9/2015,991500.0,4,3.0,3820,26895,2.0,0.0,2.0,3,11,3820,0.0,1995,1995.0,98072,47.7253,-122.09200000000001,3820,24751,20.0,1995,2015-03-09
11/18/2014,510000.0,5,2.0,2740,3838,1.0,0.0,0.0,4,7,1370,1370.0,1959,1959.0,98117,47.6819,-122.39299999999999,1660,4040,56.0,1959,2014-11-18
8/1/2014,1980000.0,4,4.0,4360,12081,2.0,0.0,0.0,3,10,4360,0.0,2007,2007.0,98004,47.6377,-122.219,2180,10800,8.0,2007,2014-08-01
7/2/2014,484998.0,4,2.5,1540,1870,2.0,0.0,0.0,3,8,1540,0.0,2014,2014.0,98029,47.5524,-121.999,1540,1619,1.0,2014,2014-07-02
6/25/2014,1280000.0,4,3.5,4660,17398,2.0,0.0,2.0,3,11,4660,0.0,2003,2003.0,98006,47.5422,-122.11200000000001,5080,24913,12.0,2003,2014-06-25
5/29/2014,210000.0,3,1.75,1590,7617,2.0,0.0,0.0,3,7,1590,0.0,1986,1986.0,98198,47.3819,-122.31200000000001,1490,7450,29.0,1986,2014-05-29
8/4/2014,450000.0,2,1.0,1180,10720,1.0,0.0,0.0,4,7,1180,0.0,1955,1955.0,98007,47.5893,-122.135,1420,10750,60.0,1955,2014-08-04
4/2/2015,875000.0,4,1.75,2360,8286,1.0,0.0,0.0,3,7,1320,1040.0,1952,1952.0,98004,47.6226,-122.205,1680,7630,63.0,1952,2015-04-02
4/28/2015,529950.0,4,2.75,1860,7500,1.0,0.0,0.0,5,8,1220,640.0,1967,1967.0,98056,47.5398,-122.17299999999999,2020,8137,48.0,1967,2015-04-28
7/23/2014,415000.0,3,1.75,1470,4000,1.0,0.0,0.0,3,7,1070,400.0,1979,1979.0,98122,47.6067,-122.29799999999999,1280,3500,36.0,1979,2014-07-23
2/20/2015,590000.0,4,2.0,2990,12970,1.5,0.0,2.0,4,7,1960,1030.0,1948,1948.0,98028,47.7605,-122.258,2500,10680,67.0,1948,2015-02-20
5/26/2014,379950.0,3,1.5,1690,9144,1.0,0.0,0.0,4,7,1140,550.0,1956,1956.0,98028,47.739,-122.25299999999999,1840,10600,59.0,1956,2014-05-26
4/10/2015,385000.0,1,1.0,660,3570,1.0,0.0,0.0,3,6,660,0.0,1906,1906.0,98118,47.5659,-122.28399999999999,1520,4080,109.0,1906,2015-04-10
10/29/2014,588000.0,3,1.75,2310,7620,2.0,0.0,0.0,3,8,2310,0.0,1942,1988.0,98177,47.7266,-122.363,2200,7672,27.0,1988,2014-10-29
8/11/2014,252500.0,2,1.0,770,2191,1.0,0.0,0.0,3,6,770,0.0,1937,1937.0,98108,47.5512,-122.323,940,5000,78.0,1937,2014-08-11
5/19/2014,530000.0,3,3.5,2320,3174,2.0,0.0,0.0,3,9,2060,260.0,1997,1997.0,98033,47.6897,-122.175,2320,3187,18.0,1997,2014-05-19
1/5/2015,385000.0,2,1.5,1370,159865,1.0,0.0,0.0,3,7,1370,0.0,1960,1960.0,98072,47.7592,-122.09200000000001,1370,16217,55.0,1960,2015-01-05
8/29/2014,419000.0,3,2.25,1700,7650,1.0,0.0,0.0,4,7,1340,360.0,1975,1975.0,98034,47.7214,-122.166,1980,7200,40.0,1975,2014-08-29
10/17/2014,175000.0,2,1.0,960,5508,1.0,0.0,0.0,3,6,770,190.0,1951,1951.0,98118,47.5307,-122.277,1280,5304,64.0,1951,2014-10-17
3/31/2015,515000.0,2,1.0,1150,5664,1.0,0.0,0.0,3,7,870,280.0,1948,1948.0,98115,47.6894,-122.28399999999999,1380,5664,67.0,1948,2015-03-31
2/18/2015,945000.0,4,2.5,2910,4680,1.5,0.0,0.0,5,9,1850,1060.0,1937,1937.0,98115,47.6745,-122.31,1960,4120,78.0,1937,2015-02-18
6/20/2014,359900.0,5,2.25,2290,7420,1.0,0.0,0.0,3,7,1290,1000.0,1973,1973.0,98058,47.4375,-122.166,1660,7526,42.0,1973,2014-06-20
8/7/2014,419950.0,4,2.5,2260,5164,2.0,0.0,0.0,3,8,2260,0.0,1996,1996.0,98056,47.50899999999999,-122.166,2260,5866,19.0,1996,2014-08-07
9/26/2014,460000.0,3,1.75,1300,4000,1.0,0.0,0.0,3,7,900,400.0,1953,1953.0,98199,47.6368,-122.38799999999999,1750,4000,62.0,1953,2014-09-26
3/5/2015,255000.0,3,2.25,1850,7151,2.0,0.0,0.0,3,7,1850,0.0,1989,1989.0,98023,47.2843,-122.352,1710,6827,26.0,1989,2015-03-05
11/4/2014,481000.0,4,1.75,1920,9500,1.0,0.0,0.0,4,7,1470,450.0,1966,1966.0,98006,47.5683,-122.177,1820,10091,49.0,1966,2014-11-04
3/13/2015,719521.0,4,1.75,1920,9500,1.0,0.0,0.0,4,7,1470,450.0,1966,1966.0,98006,47.5683,-122.177,1820,10091,49.0,1966,2015-03-13
6/20/2014,1080000.0,3,3.0,4910,43560,2.0,0.0,0.0,4,10,4000,910.0,1989,1989.0,98007,47.5911,-122.131,3540,12288,26.0,1989,2014-06-20
5/23/2014,334000.0,4,2.5,2210,6080,1.0,0.0,2.0,4,8,1410,800.0,1965,1965.0,98178,47.4915,-122.228,2210,6175,50.0,1965,2014-05-23
9/12/2014,675000.0,4,2.75,2280,3200,1.5,0.0,0.0,5,8,1520,760.0,1931,1931.0,98105,47.6709,-122.28200000000001,1970,4687,84.0,1931,2014-09-12
6/13/2014,556000.0,3,1.75,1640,7437,1.0,0.0,0.0,3,7,1090,550.0,1948,1948.0,98126,47.5324,-122.38,1640,7436,67.0,1948,2014-06-13
8/15/2014,900000.0,4,2.0,1980,7200,2.0,0.0,3.0,3,8,1700,280.0,1910,1910.0,98119,47.6318,-122.369,2490,4200,105.0,1910,2014-08-15
10/2/2014,400000.0,3,1.0,900,4084,1.5,0.0,0.0,3,7,900,0.0,1910,1910.0,98117,47.684,-122.39299999999999,1280,4080,105.0,1910,2014-10-02
3/24/2015,724950.0,4,1.75,1960,4340,1.0,0.0,0.0,5,8,980,980.0,1912,1912.0,98117,47.6847,-122.37,1630,4360,103.0,1912,2015-03-24
9/3/2014,321000.0,4,2.25,1800,4500,2.0,0.0,0.0,4,8,1800,0.0,2004,2004.0,98031,47.394,-122.18299999999999,2010,5050,11.0,2004,2014-09-03
7/1/2014,1360000.0,4,3.5,4270,5800,2.0,0.0,3.0,5,10,3170,1100.0,1937,1937.0,98199,47.6474,-122.411,3100,5800,78.0,1937,2014-07-01
6/13/2014,171000.0,4,2.0,1520,19672,1.0,0.0,0.0,3,6,1020,500.0,1920,1920.0,98188,47.4683,-122.281,1810,7840,95.0,1920,2014-06-13
7/7/2014,1360000.0,4,3.0,5430,108900,2.0,0.0,0.0,4,10,5430,0.0,1987,1987.0,98053,47.6582,-122.038,3170,107076,28.0,1987,2014-07-07
2/24/2015,323000.0,3,1.75,1950,15037,1.0,0.0,0.0,3,7,1950,0.0,1989,1989.0,98014,47.6892,-121.913,1760,15181,26.0,1989,2015-02-24
5/2/2014,491500.0,4,1.75,2190,125452,1.0,0.0,2.0,3,9,2190,0.0,1968,1968.0,98092,47.2703,-122.069,3000,125017,47.0,1968,2014-05-02
7/21/2014,226000.0,4,1.5,1200,10890,1.0,0.0,0.0,5,7,1200,0.0,1972,1972.0,98042,47.3423,-122.088,1250,10139,43.0,1972,2014-07-21
10/9/2014,580000.0,6,1.75,2180,4000,1.5,0.0,0.0,4,7,1380,800.0,1926,1926.0,98105,47.6643,-122.29,1720,4000,89.0,1926,2014-10-09
8/22/2014,640000.0,4,2.5,2320,11259,2.0,0.0,0.0,3,9,2320,0.0,1982,1982.0,98004,47.6443,-122.194,2820,11770,33.0,1982,2014-08-22
8/20/2014,619790.0,3,1.75,1040,5097,1.0,0.0,0.0,4,7,800,240.0,1944,1944.0,98199,47.6385,-122.40100000000001,1630,5097,71.0,1944,2014-08-20
6/30/2014,383962.0,4,2.5,2700,6998,2.0,0.0,0.0,3,8,2700,0.0,2001,2001.0,98188,47.4694,-122.26299999999999,2350,10550,14.0,2001,2014-06-30
8/15/2014,373000.0,3,2.0,1400,2445,1.0,0.0,0.0,3,7,840,560.0,2002,2002.0,98144,47.5926,-122.29899999999999,1400,3200,13.0,2002,2014-08-15
12/10/2014,541338.0,3,2.5,2060,8123,2.0,0.0,0.0,3,8,1010,1050.0,1977,1977.0,98052,47.6642,-122.13,1760,6170,38.0,1977,2014-12-10
10/3/2014,254922.0,2,1.0,780,8160,1.0,0.0,0.0,4,6,780,0.0,1953,1953.0,98133,47.7356,-122.34,1310,8160,62.0,1953,2014-10-03
6/24/2014,575000.0,3,2.25,2400,5000,1.5,0.0,0.0,4,7,1440,960.0,1926,1926.0,98117,47.6897,-122.39299999999999,1630,5000,89.0,1926,2014-06-24
9/2/2014,650000.0,4,3.0,2900,15535,1.0,0.0,2.0,4,7,1870,1030.0,1961,1961.0,98008,47.611999999999995,-122.119,2330,10217,54.0,1961,2014-09-02
8/13/2014,269950.0,3,1.5,1740,9547,1.0,0.0,0.0,4,7,1740,0.0,1962,1962.0,98055,47.4475,-122.213,1780,9936,53.0,1962,2014-08-13
4/30/2015,270950.0,2,1.0,780,6250,1.0,0.0,0.0,3,6,780,0.0,1942,1942.0,98168,47.5099,-122.33,1280,7100,73.0,1942,2015-04-30
12/29/2014,495000.0,3,2.75,2430,14861,1.0,0.0,0.0,3,9,1530,900.0,1988,1988.0,98028,47.7461,-122.24700000000001,2230,10300,27.0,1988,2014-12-29
5/7/2014,794154.0,4,2.0,2210,8556,1.0,0.0,1.0,4,8,1210,1000.0,1954,1954.0,98199,47.6498,-122.396,2190,7975,61.0,1954,2014-05-07
12/19/2014,340768.0,3,1.5,1510,11200,1.0,0.0,0.0,4,8,1510,0.0,1960,1960.0,98003,47.3347,-122.325,2110,12070,55.0,1960,2014-12-19
8/1/2014,375000.0,2,1.0,900,5413,1.0,0.0,0.0,3,7,900,0.0,1947,1947.0,98125,47.7047,-122.307,1280,6380,68.0,1947,2014-08-01
5/24/2014,820000.0,4,2.5,3670,7000,2.0,0.0,0.0,3,10,3670,0.0,2005,2005.0,98075,47.5854,-122.08,3680,7437,10.0,2005,2014-05-24
9/30/2014,555000.0,2,2.25,1160,954,2.0,0.0,0.0,3,8,960,200.0,2014,2014.0,98105,47.6647,-122.28399999999999,1160,1327,1.0,2014,2014-09-30
6/12/2014,312500.0,2,1.5,1070,1200,2.0,0.0,0.0,3,7,1070,0.0,1999,1999.0,98103,47.696999999999996,-122.34700000000001,1070,1200,16.0,1999,2014-06-12
12/2/2014,450000.0,2,1.0,950,4560,1.5,0.0,0.0,3,7,950,0.0,1925,1925.0,98112,47.6288,-122.3,2040,4560,90.0,1925,2014-12-02
1/5/2015,739000.0,3,2.75,2950,6667,2.0,0.0,0.0,3,9,2950,0.0,2003,2003.0,98029,47.5577,-122.02600000000001,3340,6667,12.0,2003,2015-01-05
4/13/2015,320000.0,3,2.0,1420,1716,2.0,0.0,0.0,3,7,1050,370.0,2003,2003.0,98155,47.7364,-122.295,1420,8150,12.0,2003,2015-04-13
6/9/2014,235000.0,3,1.0,1590,13000,1.5,0.0,0.0,3,6,1590,0.0,1944,1944.0,98166,47.4789,-122.346,1460,8400,71.0,1944,2014-06-09
3/23/2015,275500.0,4,1.0,1290,5000,1.5,0.0,0.0,3,7,1290,0.0,1957,1957.0,98146,47.5128,-122.35799999999999,1440,2500,58.0,1957,2015-03-23
6/18/2014,564000.0,2,2.0,1690,4500,1.0,0.0,0.0,3,8,1690,0.0,2004,2004.0,98053,47.7133,-122.031,1640,4500,11.0,2004,2014-06-18
5/1/2015,263000.0,4,1.75,1340,8700,1.5,0.0,0.0,3,6,1340,0.0,1958,1958.0,98188,47.4514,-122.287,1240,8700,57.0,1958,2015-05-01
11/4/2014,257000.0,3,1.75,1397,18000,1.0,0.0,0.0,3,7,1397,0.0,1965,2014.0,98092,47.3388,-122.166,1950,31294,1.0,2014,2014-11-04
3/19/2015,725000.0,4,2.5,3750,218506,2.0,0.0,0.0,3,10,3750,0.0,1991,1991.0,98092,47.3045,-122.103,2540,39413,24.0,1991,2015-03-19
12/11/2014,300000.0,3,2.25,2000,7560,1.0,0.0,0.0,3,7,1400,600.0,1979,1979.0,98055,47.4798,-122.228,2040,6949,36.0,1979,2014-12-11
7/7/2014,328000.0,3,2.0,2250,7904,1.5,0.0,0.0,3,8,2250,0.0,1998,1998.0,98001,47.3165,-122.25200000000001,2460,8622,17.0,1998,2014-07-07
7/28/2014,187500.0,3,1.0,840,8400,1.0,0.0,0.0,3,6,840,0.0,1959,1959.0,98023,47.3281,-122.344,1030,8640,56.0,1959,2014-07-28
2/23/2015,400000.0,3,1.0,1100,5100,2.0,0.0,0.0,4,7,1100,0.0,1900,1900.0,98117,47.678999999999995,-122.38600000000001,1540,5100,115.0,1900,2015-02-23
3/2/2015,515000.0,3,1.5,1660,5100,1.0,0.0,0.0,4,7,1210,450.0,1954,1954.0,98136,47.5345,-122.383,1440,5100,61.0,1954,2015-03-02
4/20/2015,1410000.0,2,2.0,2180,18525,1.0,1.0,4.0,5,9,1580,0.0,1952,1952.0,98146,47.5036,-122.387,2480,21503,63.0,1952,2015-04-20
4/17/2015,235000.0,3,1.0,1460,8400,1.0,0.0,0.0,3,7,1460,0.0,1958,1958.0,98055,47.4243,-122.198,1460,9600,57.0,1958,2015-04-17
7/17/2014,669000.0,4,2.5,2470,4945,2.0,0.0,0.0,3,8,2470,0.0,2012,2012.0,98053,47.6898,-122.015,2510,4988,3.0,2012,2014-07-17
4/24/2015,282000.0,3,1.0,1250,13503,1.5,0.0,0.0,4,6,1250,0.0,1931,1931.0,98065,47.526,-121.829,1450,13503,84.0,1931,2015-04-24
6/26/2014,663000.0,3,2.0,1480,3876,1.0,0.0,0.0,5,7,860,620.0,1928,1928.0,98117,47.6808,-122.382,1660,3774,87.0,1928,2014-06-26
4/24/2015,279900.0,3,3.25,2240,5000,2.0,0.0,0.0,3,9,1540,700.0,1989,1989.0,98198,47.4114,-122.334,1800,7500,26.0,1989,2015-04-24
5/7/2014,335000.0,3,2.0,1570,7200,1.0,0.0,0.0,4,7,1570,0.0,1952,1952.0,98155,47.7501,-122.314,1410,7434,63.0,1952,2014-05-07
12/31/2014,689000.0,4,2.75,3250,10000,2.0,0.0,0.0,3,9,3250,0.0,2014,2014.0,98155,47.7557,-122.309,1620,10089,1.0,2014,2014-12-31
4/21/2015,413100.0,3,2.25,1790,231303,1.0,0.0,0.0,3,7,1250,540.0,1980,1980.0,98077,47.7558,-122.027,2090,93654,35.0,1980,2015-04-21
3/27/2015,506950.0,3,2.5,2080,4931,2.0,0.0,0.0,3,8,2080,0.0,2000,2000.0,98065,47.5342,-121.868,1890,4229,15.0,2000,2015-03-27
5/6/2014,500000.0,3,2.5,1480,1171,3.0,0.0,0.0,3,8,1480,0.0,2006,2006.0,98112,47.62,-122.3,1480,1231,9.0,2006,2014-05-06
6/13/2014,540000.0,5,3.0,3610,9775,2.0,0.0,0.0,3,8,3610,0.0,2003,2003.0,98038,47.3545,-122.01100000000001,2800,8582,12.0,2003,2014-06-13
8/22/2014,812000.0,3,2.5,2040,4559,2.0,0.0,0.0,3,9,2040,0.0,1998,1998.0,98122,47.6156,-122.295,1500,4500,17.0,1998,2014-08-22
8/28/2014,1200000.0,4,3.25,3850,19842,2.0,0.0,3.0,3,11,3180,670.0,1989,1989.0,98074,47.6239,-122.065,4320,19500,26.0,1989,2014-08-28
12/15/2014,370000.0,3,2.25,3230,35306,2.0,0.0,0.0,3,9,3230,0.0,1987,1987.0,98092,47.3065,-122.113,2760,35285,28.0,1987,2014-12-15
8/25/2014,338000.0,3,2.0,2440,23512,1.0,0.0,0.0,3,6,1640,800.0,1933,1933.0,98148,47.4594,-122.32600000000001,1630,19613,82.0,1933,2014-08-25
5/7/2014,185000.0,4,1.0,1490,6600,1.0,0.0,0.0,3,7,1490,0.0,1969,1969.0,98168,47.4835,-122.33200000000001,1280,6600,46.0,1969,2014-05-07
12/19/2014,450000.0,3,1.0,1150,35415,1.0,0.0,0.0,4,7,1010,0.0,1950,1950.0,98008,47.5974,-122.12899999999999,2460,11781,65.0,1950,2014-12-19
7/12/2014,451000.0,2,1.0,900,6000,1.0,0.0,0.0,3,7,900,0.0,1944,2004.0,98115,47.6855,-122.289,1460,4800,11.0,2004,2014-07-12
4/21/2015,785000.0,4,2.5,3210,24527,1.5,0.0,0.0,3,11,3210,0.0,1984,1984.0,98074,47.6399,-122.052,3280,24527,31.0,1984,2015-04-21
7/28/2014,850000.0,5,3.0,3900,5250,1.5,0.0,1.0,5,8,2620,1280.0,1931,1931.0,98116,47.5577,-122.389,1950,5700,84.0,1931,2014-07-28
12/23/2014,235000.0,3,1.0,1240,18000,1.0,0.0,0.0,2,7,1240,0.0,1943,1943.0,98198,47.3514,-122.315,1240,18000,72.0,1943,2014-12-23
1/14/2015,1150000.0,3,1.75,1760,6788,2.0,1.0,4.0,3,7,1760,0.0,1940,1940.0,98125,47.7336,-122.28399999999999,1630,7588,75.0,1940,2015-01-14
5/16/2014,377500.0,3,2.25,1410,1377,2.0,0.0,0.0,3,7,1290,120.0,2005,2005.0,98027,47.5342,-122.06700000000001,1445,1370,10.0,2005,2014-05-16
5/30/2014,825500.0,3,2.5,2780,11964,2.0,0.0,0.0,3,9,2780,0.0,2009,2009.0,98034,47.7127,-122.21600000000001,1760,9640,6.0,2009,2014-05-30
6/10/2014,1060000.0,5,3.25,3230,3825,2.0,0.0,0.0,3,9,2480,750.0,2014,2014.0,98117,47.6785,-122.39200000000001,1480,5100,1.0,2014,2014-06-10
11/20/2014,880000.0,5,3.5,4600,8764,2.0,0.0,0.0,3,10,3180,1420.0,2007,2007.0,98006,47.5491,-122.19,3210,9431,8.0,2007,2014-11-20
5/21/2014,413800.0,3,2.0,1440,4421,1.0,0.0,0.0,3,8,1440,0.0,2007,2007.0,98053,47.7188,-122.024,1440,4157,8.0,2007,2014-05-21
6/27/2014,504200.0,2,1.5,1200,1687,3.0,0.0,0.0,3,8,1200,0.0,2008,2008.0,98103,47.6491,-122.334,1240,1296,7.0,2008,2014-06-27
4/22/2015,421500.0,4,3.0,2793,5703,2.0,0.0,0.0,3,9,2793,0.0,2009,2009.0,98030,47.3682,-122.178,2793,5704,6.0,2009,2015-04-22
3/5/2015,855169.0,4,2.5,2970,5050,2.0,0.0,0.0,3,8,2970,0.0,2014,2014.0,98052,47.7043,-122.12200000000001,2810,4998,1.0,2014,2015-03-05
2/7/2015,380000.0,3,2.0,1440,3218,1.0,0.0,0.0,3,7,850,590.0,2008,2008.0,98106,47.5655,-122.36,1170,5000,7.0,2008,2015-02-07
8/4/2014,580000.0,3,2.25,1480,1026,3.0,0.0,0.0,3,8,1480,0.0,2014,2014.0,98103,47.6536,-122.354,1570,1283,1.0,2014,2014-08-04
4/9/2015,377000.0,3,2.5,1870,5333,2.0,0.0,0.0,3,8,1870,0.0,2012,2012.0,98019,47.7447,-121.984,2100,3730,3.0,2012,2015-04-09
9/30/2014,329900.0,4,2.75,2475,4000,2.0,0.0,0.0,3,7,2475,0.0,2014,2014.0,98002,47.3452,-122.209,2475,4000,1.0,2014,2014-09-30
8/28/2014,921800.0,4,2.5,2950,7024,2.0,0.0,0.0,3,10,2950,0.0,2012,2012.0,98199,47.6651,-122.40299999999999,2950,6339,3.0,2012,2014-08-28
3/4/2015,529500.0,3,2.25,1410,905,3.0,0.0,0.0,3,9,1410,0.0,2014,2014.0,98116,47.5818,-122.402,1510,1352,1.0,2014,2015-03-04
6/3/2014,363990.0,4,2.5,2240,3712,2.0,0.0,0.0,3,8,2240,0.0,2014,2014.0,98038,47.3551,-122.061,2530,4315,1.0,2014,2014-06-03
1/15/2015,834950.0,5,2.75,3230,6500,2.0,0.0,0.0,3,9,3230,0.0,2014,2014.0,98074,47.6237,-122.023,3180,7624,1.0,2014,2015-01-15
8/19/2014,399000.0,3,2.0,2100,31550,1.0,0.0,0.0,3,8,2100,0.0,2010,2010.0,98014,47.6907,-121.917,1860,18452,5.0,2010,2014-08-19
11/14/2014,338900.0,3,2.25,1936,9495,1.0,0.0,0.0,3,8,1936,0.0,2013,2013.0,98030,47.3714,-122.197,1410,12770,2.0,2013,2014-11-14
3/11/2015,419950.0,3,2.5,3120,6000,2.0,0.0,0.0,3,9,3120,0.0,2007,2007.0,98038,47.3473,-122.03,2670,6000,8.0,2007,2015-03-11
4/13/2015,493000.0,4,2.5,2070,4270,2.0,0.0,0.0,3,8,2070,0.0,2010,2010.0,98028,47.773,-122.265,2070,4610,5.0,2010,2015-04-13
12/11/2014,650000.0,4,2.5,3700,4500,2.0,0.0,0.0,3,9,3700,0.0,2007,2007.0,98028,47.7473,-122.23,3050,5047,8.0,2007,2014-12-11
9/9/2014,456000.0,3,2.5,2130,5205,2.0,0.0,0.0,3,8,2130,0.0,2013,2013.0,98045,47.4832,-121.774,2250,5462,2.0,2013,2014-09-09
9/18/2014,425000.0,3,2.25,1620,997,2.5,0.0,0.0,3,8,1540,80.0,2010,2010.0,98027,47.54,-122.02600000000001,1620,1068,5.0,2010,2014-09-18
2/9/2015,348000.0,3,2.5,1490,2478,3.0,0.0,0.0,3,8,1490,0.0,2009,2009.0,98133,47.7236,-122.353,1270,1156,6.0,2009,2015-02-09
10/29/2014,1040000.0,5,4.0,4180,7232,2.0,0.0,0.0,3,9,4180,0.0,2014,2014.0,98052,47.7049,-122.125,3570,6054,1.0,2014,2014-10-29
11/18/2014,299000.0,2,2.5,1400,1262,2.0,0.0,0.0,3,8,1160,240.0,2008,2008.0,98106,47.5342,-122.34899999999999,1060,1524,7.0,2008,2014-11-18
5/12/2014,1260000.0,4,3.75,3490,9170,2.0,0.0,0.0,3,9,3490,0.0,2012,2012.0,98004,47.5991,-122.2,1810,8470,3.0,2012,2014-05-12
11/12/2014,155000.0,3,1.0,1300,6098,1.0,0.0,0.0,3,7,1300,0.0,2013,2013.0,98014,47.7074,-121.36399999999999,1300,6849,2.0,2013,2014-11-12
2/25/2015,319500.0,4,2.5,2730,4962,2.0,0.0,0.0,3,8,2730,0.0,2006,2006.0,98002,47.3363,-122.21600000000001,2150,3802,9.0,2006,2015-02-25
12/22/2014,274000.0,3,2.5,1830,2517,2.0,0.0,0.0,3,8,1830,0.0,2005,2005.0,98055,47.4496,-122.189,1610,2762,10.0,2005,2014-12-22
6/16/2014,429000.0,5,2.5,2340,4500,2.0,0.0,0.0,3,7,2340,0.0,2009,2009.0,98059,47.4911,-122.154,2190,4500,6.0,2009,2014-06-16
12/2/2014,267800.0,3,1.75,1410,1899,2.0,0.0,0.0,3,8,1410,0.0,2014,2014.0,98106,47.5171,-122.34700000000001,1410,1811,1.0,2014,2014-12-02
4/8/2015,369950.0,3,2.5,1930,8254,2.0,0.0,0.0,3,7,1930,0.0,2014,2014.0,98146,47.4973,-122.346,1540,8849,1.0,2014,2015-04-08
1/9/2015,480000.0,6,5.0,3028,18055,2.0,0.0,0.0,3,7,3028,0.0,2005,2005.0,98030,47.3651,-122.197,1400,34575,10.0,2005,2015-01-09
9/15/2014,440000.0,4,3.5,3180,4869,2.0,0.0,0.0,3,8,2390,790.0,2007,2007.0,98055,47.4482,-122.206,2850,4500,8.0,2007,2014-09-15
3/24/2015,839704.0,4,3.25,2950,4161,2.0,0.0,0.0,3,10,2210,740.0,2014,2014.0,98027,47.5297,-122.073,2790,3693,1.0,2014,2015-03-24
1/29/2015,535000.0,3,3.25,1430,1276,3.0,0.0,0.0,3,8,1430,0.0,2007,2007.0,98107,47.6712,-122.38,1430,1243,8.0,2007,2015-01-29
